Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
15160.0,357,4,589.27,2,3,2,232,Regulars
15161.0,388,1,119.92,1,1,1,111,Lost Customers
15162.0,729,2,241.5,1,2,1,121,Lost Customers
15163.0,18,2,304.47,4,2,1,421,New & Potential
15164.0,69,10,2052.02,3,4,3,343,VIP / Champions
15165.0,373,1,975.5,2,1,3,213,Lost Customers
15166.0,468,1,167.16,1,1,1,111,Lost Customers
15167.0,321,5,1659.67,2,3,3,233,At Risk (Loyal but leaving)
15168.0,26,1,106.56,3,1,1,311,New & Potential
15169.0,382,2,569.22,1,2,2,122,Lost Customers
15170.0,407,1,81.15,1,1,1,111,Lost Customers
15171.0,325,2,1034.5,2,2,3,223,Lost Customers
15172.0,9,5,1624.05,4,3,3,433,VIP / Champions
15173.0,381,8,1399.26,2,3,3,233,At Risk (Loyal but leaving)
15174.0,323,2,481.46,2,2,2,222,Lost Customers
15175.0,72,1,224.14,3,1,1,311,New & Potential
15176.0,597,2,985.09,1,2,3,123,Lost Customers
15177.0,426,1,948.93,1,1,3,113,Lost Customers
15178.0,260,1,40.5,2,1,1,211,Lost Customers
15179.0,18,17,7426.82,4,4,4,444,VIP / Champions
15180.0,367,3,904.4300000000001,2,2,3,223,Lost Customers
15181.0,66,8,948.4499999999999,3,3,3,333,VIP / Champions
15182.0,154,14,2942.752,2,4,4,244,At Risk (Loyal but leaving)
15183.0,548,4,637.03,1,3,2,132,Regulars
15184.0,29,4,689.95,3,3,2,332,Regulars
15185.0,70,1,310.62,3,1,1,311,New & Potential
15186.0,14,5,1403.2,4,3,3,433,VIP / Champions
15187.0,2,18,4670.08,4,4,4,444,VIP / Champions
15188.0,725,1,310.43,1,1,1,111,Lost Customers
15189.0,1,58,17101.13,4,4,4,444,VIP / Champions
15190.0,434,1,834.4399999999999,1,1,2,112,Lost Customers
15191.0,463,3,588.05,1,2,2,122,Lost Customers
15192.0,120,5,1981.39,2,3,3,233,At Risk (Loyal but leaving)
15193.0,61,1,499.32,3,1,2,312,New & Potential
15194.0,3,39,12187.68,4,4,4,444,VIP / Champions
15195.0,3,1,3861.0,4,1,4,414,New & Potential
15196.0,433,2,316.25,1,2,1,121,Lost Customers
15197.0,9,10,1427.84,4,4,3,443,VIP / Champions
15198.0,92,6,559.45,3,3,2,332,Regulars
15199.0,59,10,3122.4,3,4,4,344,VIP / Champions
15200.0,495,1,549.05,1,1,2,112,Lost Customers
15201.0,79,14,1525.9,3,4,3,343,VIP / Champions
15202.0,420,8,-2570.1800000000003,1,3,1,131,Regulars
15203.0,26,15,4400.18,3,4,4,344,VIP / Champions
15204.0,357,1,316.58,2,1,1,211,Lost Customers
15205.0,85,3,648.8299999999999,3,2,2,322,New & Potential
15206.0,10,4,420.29999999999995,4,3,2,432,Regulars
15207.0,410,5,653.77,1,3,2,132,Regulars
15208.0,1,7,968.02,4,3,3,433,VIP / Champions
15209.0,730,1,178.98000000000002,1,1,1,111,Lost Customers
15210.0,225,3,1176.19,2,2,3,223,Lost Customers
15211.0,60,2,1277.48,3,2,3,323,New & Potential
15212.0,239,3,195.42999999999998,2,2,1,221,Lost Customers
15213.0,319,3,325.05,2,2,1,221,Lost Customers
15214.0,2,8,1661.44,4,3,3,433,VIP / Champions
15215.0,45,11,1496.46,3,4,3,343,VIP / Champions
15216.0,88,2,486.09,3,2,2,322,New & Potential
15217.0,563,1,426.24,1,1,2,112,Lost Customers
15218.0,11,25,11456.0,4,4,4,444,VIP / Champions
15219.0,176,2,685.45,2,2,2,222,Lost Customers
15220.0,52,7,1758.92,3,3,3,333,VIP / Champions
15221.0,366,7,1816.1000000000001,2,3,3,233,At Risk (Loyal but leaving)
15222.0,319,17,3415.66,2,4,4,244,At Risk (Loyal but leaving)
15223.0,226,6,1117.1,2,3,3,233,At Risk (Loyal but leaving)
15224.0,358,8,837.26,2,3,2,232,Regulars
15225.0,234,1,409.40000000000003,2,1,2,212,Lost Customers
15226.0,311,1,154.41,2,1,1,211,Lost Customers
15227.0,37,9,2488.4900000000002,3,4,4,344,VIP / Champions
15228.0,66,7,5570.5199999999995,3,3,4,334,VIP / Champions
15229.0,586,1,160.5,1,1,1,111,Lost Customers
15230.0,239,2,429.6,2,2,2,222,Lost Customers
15231.0,596,2,228.35999999999999,1,2,1,121,Lost Customers
15232.0,113,2,612.06,2,2,2,222,Lost Customers
15233.0,401,1,59.400000000000006,1,1,1,111,Lost Customers
15234.0,277,1,197.0,2,1,1,211,Lost Customers
15235.0,218,16,2937.81,2,4,4,244,At Risk (Loyal but leaving)
15236.0,299,1,321.05,2,1,1,211,Lost Customers
15237.0,2,4,1412.32,4,3,3,433,VIP / Champions
15238.0,29,5,1056.54,3,3,3,333,VIP / Champions
15239.0,10,3,764.34,4,2,2,422,New & Potential
15240.0,45,20,4315.0,3,4,4,344,VIP / Champions
15241.0,67,12,3032.31,3,4,4,344,VIP / Champions
15242.0,422,1,302.04,1,1,1,111,Lost Customers
15243.0,74,2,927.2800000000001,3,2,3,323,New & Potential
15244.0,65,4,850.1800000000001,3,3,3,333,VIP / Champions
15245.0,134,8,4610.84,2,3,4,234,At Risk (Loyal but leaving)
15246.0,238,3,780.4,2,2,2,222,Lost Customers
15247.0,122,4,967.11,2,3,3,233,At Risk (Loyal but leaving)
15248.0,411,4,1865.03,1,3,3,133,At Risk (Loyal but leaving)
15249.0,32,21,9147.15,3,4,4,344,VIP / Champions
15250.0,641,1,60.0,1,1,1,111,Lost Customers
15251.0,9,31,20095.6,4,4,4,444,VIP / Champions
15252.0,36,7,2053.06,3,3,3,333,VIP / Champions
15253.0,16,12,2033.29,4,4,3,443,VIP / Champions
15254.0,127,4,1073.4,2,3,3,233,At Risk (Loyal but leaving)
15255.0,67,11,3670.77,3,4,4,344,VIP / Champions
15256.0,149,2,170.4,2,2,1,221,Lost Customers
15257.0,281,3,600.9,2,2,2,222,Lost Customers
15258.0,169,2,623.16,2,2,2,222,Lost Customers
15259.0,513,4,1182.3799999999999,1,3,3,133,At Risk (Loyal but leaving)
15260.0,100,30,9098.38,2,4,4,244,At Risk (Loyal but leaving)
15261.0,135,4,1508.0,2,3,3,233,At Risk (Loyal but leaving)
15262.0,324,3,418.82,2,2,2,222,Lost Customers
15263.0,107,1,156.51,2,1,1,211,Lost Customers
15264.0,64,3,844.2,3,2,3,323,New & Potential
15265.0,151,4,3345.64,2,3,4,234,At Risk (Loyal but leaving)
15266.0,338,6,841.7,2,3,2,232,Regulars
15267.0,22,5,1717.36,4,3,3,433,VIP / Champions
15268.0,479,4,941.2500000000001,1,3,3,133,At Risk (Loyal but leaving)
15269.0,24,3,1225.3600000000001,4,2,3,423,New & Potential
15270.0,16,31,7193.99,4,4,4,444,VIP / Champions
15271.0,7,26,4639.29,4,4,4,444,VIP / Champions
15272.0,57,6,2085.48,3,3,3,333,VIP / Champions
15273.0,600,1,228.96,1,1,1,111,Lost Customers
15274.0,4,2,716.57,4,2,2,422,New & Potential
15275.0,31,2,609.19,3,2,2,322,New & Potential
15276.0,66,5,631.03,3,3,2,332,Regulars
15277.0,47,2,476.34,3,2,2,322,New & Potential
15278.0,562,4,496.15999999999997,1,3,2,132,Regulars
15279.0,355,7,1541.74,2,3,3,233,At Risk (Loyal but leaving)
15280.0,172,3,406.21999999999997,2,2,2,222,Lost Customers
15281.0,59,22,8317.62,3,4,4,344,VIP / Champions
15282.0,570,1,348.59,1,1,2,112,Lost Customers
15283.0,390,4,135.43,1,3,1,131,Regulars
15284.0,500,1,24.75,1,1,1,111,Lost Customers
15285.0,408,1,94.92,1,1,1,111,Lost Customers
15286.0,50,1,240.55,3,1,1,311,New & Potential
15287.0,22,6,854.58,4,3,3,433,VIP / Champions
15288.0,43,10,3883.13,3,4,4,344,VIP / Champions
15289.0,29,7,1570.71,3,3,3,333,VIP / Champions
15290.0,5,30,10355.58,4,4,4,444,VIP / Champions
15291.0,26,53,13451.24,3,4,4,344,VIP / Champions
15292.0,201,1,180.94,2,1,1,211,Lost Customers
15293.0,666,1,247.5,1,1,1,111,Lost Customers
15294.0,400,2,222.3,1,2,1,121,Lost Customers
15295.0,654,1,217.23999999999998,1,1,1,111,Lost Customers
15296.0,44,20,10223.93,3,4,4,344,VIP / Champions
15297.0,10,4,635.04,4,3,2,432,Regulars
15298.0,2,29,8356.03,4,4,4,444,VIP / Champions
15299.0,67,15,7243.62,3,4,4,344,VIP / Champions
15300.0,64,1,496.44,3,1,2,312,New & Potential
15301.0,51,19,7561.21,3,4,4,344,VIP / Champions
15302.0,722,2,291.05,1,2,1,121,Lost Customers
15303.0,290,4,1178.78,2,3,3,233,At Risk (Loyal but leaving)
15304.0,61,11,905.45,3,4,3,343,VIP / Champions
15305.0,555,1,93.6,1,1,1,111,Lost Customers
15306.0,64,10,3480.98,3,4,4,344,VIP / Champions
15307.0,96,1,205.3,3,1,1,311,New & Potential
15308.0,271,2,302.27,2,2,1,221,Lost Customers
15309.0,611,10,715.53,1,4,2,142,Regulars
15310.0,479,1,1634.64,1,1,3,113,Lost Customers
15311.0,1,270,113513.07,4,4,4,444,VIP / Champions
15312.0,75,14,2916.4900000000002,3,4,4,344,VIP / Champions
15313.0,110,1,52.0,2,1,1,211,Lost Customers
15314.0,199,4,800.65,2,3,2,232,Regulars
15315.0,64,3,551.54,3,2,2,322,New & Potential
15316.0,327,1,165.0,2,1,1,211,Lost Customers
15317.0,677,2,112.05000000000001,1,2,1,121,Lost Customers
15318.0,4,1,312.62,4,1,1,411,New & Potential
15319.0,284,1,204.5,2,1,1,211,Lost Customers
15320.0,44,1,267.13,3,1,1,311,New & Potential
15321.0,49,18,6560.650000000001,3,4,4,344,VIP / Champions
15322.0,64,3,1314.15,3,2,3,323,New & Potential
15323.0,533,4,320.9,1,3,1,131,Regulars
15324.0,701,1,140.22000000000003,1,1,1,111,Lost Customers
15325.0,104,9,1596.81,2,4,3,243,At Risk (Loyal but leaving)
15326.0,334,10,1529.82,2,4,3,243,At Risk (Loyal but leaving)
15327.0,53,1,208.75,3,1,1,311,New & Potential
15328.0,408,1,107.24,1,1,1,111,Lost Customers
15329.0,35,20,2742.98,3,4,4,344,VIP / Champions
15330.0,32,2,714.96,3,2,2,322,New & Potential
15331.0,500,4,755.41,1,3,2,132,Regulars
15332.0,366,6,6553.74,2,3,4,234,At Risk (Loyal but leaving)
15333.0,208,1,1028.56,2,1,3,213,Lost Customers
15334.0,157,3,351.67,2,2,2,222,Lost Customers
15335.0,54,1,173.97,3,1,1,311,New & Potential
15336.0,402,1,240.5,1,1,1,111,Lost Customers
15337.0,403,2,344.72,1,2,2,122,Lost Customers
15338.0,677,1,283.43,1,1,1,111,Lost Customers
15339.0,66,11,1634.09,3,4,3,343,VIP / Champions
15340.0,562,1,105.5,1,1,1,111,Lost Customers
15341.0,81,3,2401.02,3,2,4,324,New & Potential
15342.0,116,2,391.76,2,2,2,222,Lost Customers
15343.0,87,1,364.5,3,1,2,312,New & Potential
15344.0,1,5,476.58,4,3,2,432,Regulars
15345.0,35,2,367.69,3,2,2,322,New & Potential
15346.0,333,4,591.65,2,3,2,232,Regulars
15347.0,366,6,1333.9,2,3,3,233,At Risk (Loyal but leaving)
15348.0,72,1,158.04,3,1,1,311,New & Potential
15349.0,158,2,473.81,2,2,2,222,Lost Customers
15350.0,373,2,663.25,2,2,2,222,Lost Customers
15351.0,12,15,3615.18,4,4,4,444,VIP / Champions
15352.0,549,1,114.95,1,1,1,111,Lost Customers
15353.0,255,8,3154.05,2,3,4,234,At Risk (Loyal but leaving)
15354.0,599,7,-94.8,1,3,1,131,Regulars
15355.0,29,2,277.05,3,2,1,321,New & Potential
15356.0,31,13,3464.95,3,4,4,344,VIP / Champions
15357.0,682,1,-36.75,1,1,1,111,Lost Customers
15358.0,5,55,16837.35,4,4,4,444,VIP / Champions
15359.0,555,9,162.6,1,4,1,141,Regulars
15360.0,40,1,427.93,3,1,2,312,New & Potential
15361.0,362,4,689.07,2,3,2,232,Regulars
15362.0,449,2,613.08,1,2,2,122,Lost Customers
15363.0,241,3,996.16,2,2,3,223,Lost Customers
15364.0,96,2,913.19,3,2,3,323,New & Potential
15365.0,26,15,3573.26,3,4,4,344,VIP / Champions
15366.0,75,7,2389.08,3,3,4,334,VIP / Champions
15367.0,57,13,5005.7300000000005,3,4,4,344,VIP / Champions
15368.0,21,2,722.74,4,2,2,422,New & Potential
15369.0,144,13,1713.39,2,4,3,243,At Risk (Loyal but leaving)
15370.0,41,9,3713.51,3,4,4,344,VIP / Champions
15371.0,662,1,59.400000000000006,1,1,1,111,Lost Customers
15372.0,137,10,5954.42,2,4,4,244,At Risk (Loyal but leaving)
15373.0,8,18,3218.59,4,4,4,444,VIP / Champions
15374.0,129,2,307.32,2,2,1,221,Lost Customers
15375.0,690,1,60.959999999999994,1,1,1,111,Lost Customers
15376.0,40,3,1233.3600000000001,3,2,3,323,New & Potential
15377.0,383,5,1179.95,1,3,3,133,At Risk (Loyal but leaving)
15378.0,463,2,246.5,1,2,1,121,Lost Customers
15379.0,169,9,4806.4400000000005,2,4,4,244,At Risk (Loyal but leaving)
15380.0,9,13,3422.2000000000003,4,4,4,444,VIP / Champions
15381.0,214,6,1887.62,2,3,3,233,At Risk (Loyal but leaving)
15382.0,15,20,13646.5,4,4,4,444,VIP / Champions
15383.0,682,1,-10.5,1,1,1,111,Lost Customers
15384.0,170,5,2014.49,2,3,3,233,At Risk (Loyal but leaving)
15385.0,40,3,942.08,3,2,3,323,New & Potential
15386.0,186,1,394.14,2,1,2,212,Lost Customers
15387.0,492,1,468.65,1,1,2,112,Lost Customers
15388.0,270,1,140.54,2,1,1,211,Lost Customers
15389.0,172,5,2733.8,2,3,4,234,At Risk (Loyal but leaving)
15390.0,396,2,1216.66,1,2,3,123,Lost Customers
15391.0,571,2,282.92,1,2,1,121,Lost Customers
15392.0,5,8,2891.82,4,3,4,434,VIP / Champions
15393.0,16,5,891.34,4,3,3,433,VIP / Champions
15394.0,10,13,5251.4,4,4,4,444,VIP / Champions
15395.0,326,1,107.45,2,1,1,211,Lost Customers
15396.0,113,2,796.38,2,2,2,222,Lost Customers
15397.0,290,1,94.0,2,1,1,211,Lost Customers
15398.0,16,3,1339.63,4,2,3,423,New & Potential
15399.0,1,3,815.77,4,2,2,422,New & Potential
15400.0,92,9,1252.8,3,4,3,343,VIP / Champions
15401.0,452,2,216.95000000000002,1,2,1,121,Lost Customers
15402.0,149,7,1816.64,2,3,3,233,At Risk (Loyal but leaving)
15403.0,492,2,170.88,1,2,1,121,Lost Customers
15404.0,376,1,257.06,2,1,1,211,Lost Customers
15405.0,189,2,659.84,2,2,2,222,Lost Customers
15406.0,18,6,891.77,4,3,3,433,VIP / Champions
15407.0,34,4,1056.44,3,3,3,333,VIP / Champions
15408.0,264,1,267.18,2,1,1,211,Lost Customers
15409.0,702,2,117.2,1,2,1,121,Lost Customers
15410.0,84,10,4685.72,3,4,4,344,VIP / Champions
15411.0,26,5,1346.38,3,3,3,333,VIP / Champions
15412.0,171,1,190.53,2,1,1,211,Lost Customers
15413.0,430,7,-2531.3799999999997,1,3,1,131,Regulars
15414.0,10,3,774.9000000000001,4,2,2,422,New & Potential
15415.0,313,1,572.8100000000001,2,1,2,212,Lost Customers
15416.0,65,9,4554.65,3,4,4,344,VIP / Champions
15417.0,85,1,508.8,3,1,2,312,New & Potential
15418.0,425,2,452.32,1,2,2,122,Lost Customers
15419.0,25,1,135.86,4,1,1,411,New & Potential
15420.0,434,6,743.0,1,3,2,132,Regulars
15421.0,59,10,3805.34,3,4,4,344,VIP / Champions
15422.0,323,8,1615.02,2,4,3,243,At Risk (Loyal but leaving)
15423.0,38,4,219.14,3,3,1,331,Regulars
15424.0,254,3,597.78,2,2,2,222,Lost Customers
15425.0,400,4,1944.57,1,3,3,133,At Risk (Loyal but leaving)
15426.0,19,11,2592.95,4,4,4,444,VIP / Champions
15427.0,33,3,1483.14,3,2,3,323,New & Potential
15428.0,15,4,762.75,4,3,2,432,Regulars
15429.0,27,3,364.90000000000003,3,2,2,322,New & Potential
15430.0,468,3,903.75,1,2,3,123,Lost Customers
15431.0,503,1,153.24,1,1,1,111,Lost Customers
15432.0,23,4,301.26,4,3,1,431,Regulars
15433.0,79,3,417.87,3,2,2,322,New & Potential
15434.0,8,13,2517.11,4,4,4,444,VIP / Champions
15435.0,22,1,149.29,4,1,1,411,New & Potential
15436.0,12,3,1122.53,4,2,3,423,New & Potential
15437.0,262,2,393.45,2,2,2,222,Lost Customers
15438.0,131,1,156.57999999999998,2,1,1,211,Lost Customers
15439.0,405,4,1269.05,1,3,3,133,At Risk (Loyal but leaving)
15440.0,55,3,383.68,3,2,2,322,New & Potential
15441.0,396,3,1254.21,1,2,3,123,Lost Customers
15442.0,249,1,594.0,2,1,2,212,Lost Customers
15443.0,2,16,5116.14,4,4,4,444,VIP / Champions
15444.0,9,2,1418.26,4,2,3,423,New & Potential
15445.0,264,2,284.5,2,2,1,221,Lost Customers
15446.0,377,5,398.85,2,3,2,232,Regulars
15447.0,331,6,484.93,2,3,2,232,Regulars
15448.0,313,2,788.81,2,2,2,222,Lost Customers
15449.0,26,5,971.22,3,3,3,333,VIP / Champions
15450.0,30,1,429.84,3,1,2,312,New & Potential
15451.0,434,2,233.21,1,2,1,121,Lost Customers
15452.0,30,6,1799.1100000000001,3,3,3,333,VIP / Champions
15453.0,2,7,1388.37,4,3,3,433,VIP / Champions
15454.0,362,2,307.69,2,2,1,221,Lost Customers
15455.0,598,1,38.25,1,1,1,111,Lost Customers
15456.0,283,10,2119.27,2,4,3,243,At Risk (Loyal but leaving)
15457.0,262,1,237.07,2,1,1,211,Lost Customers
15458.0,25,2,370.43999999999994,4,2,2,422,New & Potential
15459.0,417,2,202.82999999999998,1,2,1,121,Lost Customers
15460.0,354,1,216.76,2,1,1,211,Lost Customers
15461.0,461,3,391.29999999999995,1,2,2,122,Lost Customers
15462.0,94,4,737.05,3,3,2,332,Regulars
15463.0,29,1,126.14,3,1,1,311,New & Potential
15464.0,338,1,1048.85,2,1,3,213,Lost Customers
15465.0,20,39,12226.15,4,4,4,444,VIP / Champions
15466.0,85,4,1571.01,3,3,3,333,VIP / Champions
15467.0,9,4,511.88,4,3,2,432,Regulars
15468.0,35,7,1387.48,3,3,3,333,VIP / Champions
15469.0,43,6,834.4,3,3,2,332,Regulars
15470.0,576,1,63.419999999999995,1,1,1,111,Lost Customers
15471.0,2,3,1316.56,4,2,3,423,New & Potential
15472.0,113,1,371.56,2,1,2,212,Lost Customers
15473.0,14,11,1740.0,4,4,3,443,VIP / Champions
15474.0,596,1,163.1,1,1,1,111,Lost Customers
15475.0,77,1,454.10999999999996,3,1,2,312,New & Potential
15476.0,380,5,2180.28,2,3,3,233,At Risk (Loyal but leaving)
15477.0,650,1,368.4,1,1,2,112,Lost Customers
15478.0,40,3,2024.98,3,2,3,323,New & Potential
15479.0,733,1,147.4,1,1,1,111,Lost Customers
15480.0,116,7,3592.25,2,3,4,234,At Risk (Loyal but leaving)
15481.0,401,1,1993.34,1,1,3,113,Lost Customers
15482.0,16,24,8107.83,4,4,4,444,VIP / Champions
15483.0,161,10,862.2,2,4,3,243,At Risk (Loyal but leaving)
15484.0,1,7,4624.8,4,3,4,434,VIP / Champions
15485.0,30,8,5624.51,3,4,4,344,VIP / Champions
15486.0,527,1,102.0,1,1,1,111,Lost Customers
15487.0,680,1,231.32,1,1,1,111,Lost Customers
15488.0,93,5,431.92,3,3,2,332,Regulars
15489.0,23,12,2327.36,4,4,4,444,VIP / Champions
15490.0,430,2,188.1,1,2,1,121,Lost Customers
15491.0,95,7,3090.85,3,3,4,334,VIP / Champions
15492.0,28,2,659.4599999999999,3,2,2,322,New & Potential
15493.0,33,11,4280.43,3,4,4,344,VIP / Champions
15494.0,21,6,3770.95,4,3,4,434,VIP / Champions
15495.0,379,1,246.5,2,1,1,211,Lost Customers
15496.0,631,1,146.14000000000001,1,1,1,111,Lost Customers
15497.0,18,11,8643.46,4,4,4,444,VIP / Champions
15498.0,1,55,23860.81,4,4,4,444,VIP / Champions
15499.0,724,1,161.6,1,1,1,111,Lost Customers
15500.0,8,4,1131.56,4,3,3,433,VIP / Champions
15501.0,405,2,402.5,1,2,2,122,Lost Customers
15502.0,16,27,8673.53,4,4,4,444,VIP / Champions
15503.0,363,2,267.15,2,2,1,221,Lost Customers
15504.0,81,5,413.9,3,3,2,332,Regulars
15505.0,53,7,3497.14,3,3,4,334,VIP / Champions
15506.0,23,6,2040.03,4,3,3,433,VIP / Champions
15507.0,172,1,492.36,2,1,2,212,Lost Customers
15508.0,189,6,1000.27,2,3,3,233,At Risk (Loyal but leaving)
15509.0,380,1,166.51,2,1,1,211,Lost Customers
15510.0,331,1,250.0,2,1,1,211,Lost Customers
15511.0,12,5,909.23,4,3,3,433,VIP / Champions
15512.0,156,4,331.58,2,3,2,232,Regulars
15513.0,31,41,27264.45,3,4,4,344,VIP / Champions
15514.0,12,20,5422.28,4,4,4,444,VIP / Champions
15515.0,387,1,171.81,1,1,1,111,Lost Customers
15516.0,45,3,62.43,3,2,1,321,New & Potential
15517.0,233,1,267.03,2,1,1,211,Lost Customers
15518.0,64,23,4103.78,3,4,4,344,VIP / Champions
15519.0,383,2,344.61,1,2,2,122,Lost Customers
15520.0,2,1,343.5,4,1,2,412,New & Potential
15521.0,36,24,6674.44,3,4,4,344,VIP / Champions
15522.0,33,2,398.84,3,2,2,322,New & Potential
15523.0,84,18,17220.04,3,4,4,344,VIP / Champions
15524.0,25,2,591.4,4,2,2,422,New & Potential
15525.0,2,5,1280.8,4,3,3,433,VIP / Champions
15526.0,33,2,148.44,3,2,1,321,New & Potential
15527.0,19,31,5041.78,4,4,4,444,VIP / Champions
15528.0,254,1,229.33,2,1,1,211,Lost Customers
15529.0,23,13,5084.5,4,4,4,444,VIP / Champions
15530.0,22,5,1813.72,4,3,3,433,VIP / Champions
15531.0,8,2,2007.44,4,2,3,423,New & Potential
15532.0,25,12,3708.05,4,4,4,444,VIP / Champions
15533.0,19,5,746.92,4,3,2,432,Regulars
15534.0,726,1,162.25,1,1,1,111,Lost Customers
15535.0,173,10,985.82,2,4,3,243,At Risk (Loyal but leaving)
15536.0,409,1,259.09,1,1,1,111,Lost Customers
15537.0,163,1,110.92,2,1,1,211,Lost Customers
15538.0,538,11,3027.15,1,4,4,144,At Risk (Loyal but leaving)
15539.0,7,1,538.46,4,1,2,412,New & Potential
15540.0,11,2,460.68,4,2,2,422,New & Potential
15541.0,114,1,85.13000000000001,2,1,1,211,Lost Customers
15542.0,512,4,895.9,1,3,3,133,At Risk (Loyal but leaving)
15543.0,288,2,242.84,2,2,1,221,Lost Customers
15544.0,9,26,8134.12,4,4,4,444,VIP / Champions
15545.0,54,2,428.05,3,2,2,322,New & Potential
15546.0,607,3,539.5500000000001,1,2,2,122,Lost Customers
15547.0,7,28,10140.89,4,4,4,444,VIP / Champions
15548.0,596,1,158.09,1,1,1,111,Lost Customers
15549.0,77,9,2308.46,3,4,4,344,VIP / Champions
15550.0,4,14,1995.6,4,4,3,443,VIP / Champions
15551.0,37,9,1659.28,3,4,3,343,VIP / Champions
15552.0,217,2,252.52,2,2,1,221,Lost Customers
15553.0,60,1,437.23,3,1,2,312,New & Potential
15554.0,278,1,217.2,2,1,1,211,Lost Customers
15555.0,12,46,11744.08,4,4,4,444,VIP / Champions
15556.0,24,1,279.77,4,1,1,411,New & Potential
15557.0,29,1,473.65000000000003,3,1,2,312,New & Potential
15558.0,639,2,143.32999999999998,1,2,1,121,Lost Customers
15559.0,568,1,1109.4,1,1,3,113,Lost Customers
15560.0,398,2,153.52,1,2,1,121,Lost Customers
15561.0,12,9,1856.54,4,4,3,443,VIP / Champions
15562.0,352,3,673.3800000000001,2,2,2,222,Lost Customers
15563.0,9,11,2781.21,4,4,4,444,VIP / Champions
15564.0,463,2,70.74000000000001,1,2,1,121,Lost Customers
15565.0,50,2,173.16,3,2,1,321,New & Potential
15566.0,393,2,227.87,1,2,1,121,Lost Customers
15567.0,19,1,186.01,4,1,1,411,New & Potential
15568.0,3,3,758.29,4,2,2,422,New & Potential
15569.0,104,10,3586.35,2,4,4,244,At Risk (Loyal but leaving)
15570.0,7,27,9246.99,4,4,4,444,VIP / Champions
15571.0,12,14,4051.63,4,4,4,444,VIP / Champions
15572.0,5,10,4068.67,4,4,4,444,VIP / Champions
15573.0,32,5,1207.18,3,3,3,333,VIP / Champions
15574.0,178,7,1476.7,2,3,3,233,At Risk (Loyal but leaving)
15575.0,620,1,30.1,1,1,1,111,Lost Customers
15576.0,38,1,940.6700000000001,3,1,3,313,New & Potential
15577.0,151,5,397.98,2,3,2,232,Regulars
15578.0,162,1,127.1,2,1,1,211,Lost Customers
15579.0,69,7,1267.25,3,3,3,333,VIP / Champions
15580.0,377,14,1221.95,2,4,3,243,At Risk (Loyal but leaving)
15581.0,121,43,5797.780000000001,2,4,4,244,At Risk (Loyal but leaving)
15582.0,25,3,682.9100000000001,4,2,2,422,New & Potential
15583.0,376,1,107.86,2,1,1,211,Lost Customers
15584.0,24,7,1275.0,4,3,3,433,VIP / Champions
15585.0,177,1,455.3,2,1,2,212,Lost Customers
15586.0,591,4,1128.66,1,3,3,133,At Risk (Loyal but leaving)
15587.0,50,7,1522.0800000000002,3,3,3,333,VIP / Champions
15588.0,678,1,579.6,1,1,2,112,Lost Customers
15589.0,253,4,456.58,2,3,2,232,Regulars
15590.0,289,6,1466.41,2,3,3,233,At Risk (Loyal but leaving)
15591.0,583,3,217.9,1,2,1,121,Lost Customers
15592.0,47,1,388.58,3,1,2,312,New & Potential
15593.0,71,1,199.8,3,1,1,311,New & Potential
15594.0,16,6,1767.53,4,3,3,433,VIP / Champions
15595.0,488,1,357.6,1,1,2,112,Lost Customers
15596.0,101,16,3023.59,2,4,4,244,At Risk (Loyal but leaving)
15597.0,30,3,554.52,3,2,2,322,New & Potential
15598.0,35,4,543.02,3,3,2,332,Regulars
15599.0,27,3,1250.06,3,2,3,323,New & Potential
15600.0,428,5,1178.71,1,3,3,133,At Risk (Loyal but leaving)
15601.0,11,35,14919.220000000001,4,4,4,444,VIP / Champions
15602.0,8,25,2975.9700000000003,4,4,4,444,VIP / Champions
15603.0,79,3,74.73,3,2,1,321,New & Potential
15604.0,52,1,216.39,3,1,1,311,New & Potential
15605.0,36,10,1933.4,3,4,3,343,VIP / Champions
15606.0,57,19,4733.47,3,4,4,344,VIP / Champions
15607.0,337,13,1578.57,2,4,3,243,At Risk (Loyal but leaving)
15608.0,28,5,1785.98,3,3,3,333,VIP / Champions
15609.0,183,2,270.03000000000003,2,2,1,221,Lost Customers
15610.0,52,1,112.46000000000001,3,1,1,311,New & Potential
15611.0,10,32,2858.37,4,4,4,444,VIP / Champions
15612.0,36,2,195.15,3,2,1,321,New & Potential
15613.0,610,1,433.71999999999997,1,1,2,112,Lost Customers
15614.0,428,7,3008.86,1,3,4,134,At Risk (Loyal but leaving)
15615.0,10,54,21282.07,4,4,4,444,VIP / Champions
15616.0,438,1,317.11,1,1,1,111,Lost Customers
15617.0,396,3,828.5500000000001,1,2,2,122,Lost Customers
15618.0,33,5,747.031,3,3,2,332,Regulars
15619.0,11,1,336.40000000000003,4,1,2,412,New & Potential
15620.0,50,8,1909.93,3,4,3,343,VIP / Champions
15621.0,4,6,1158.77,4,3,3,433,VIP / Champions
15622.0,3,30,7318.08,4,4,4,444,VIP / Champions
15623.0,141,8,2437.05,2,4,4,244,At Risk (Loyal but leaving)
15624.0,117,4,588.13,2,3,2,232,Regulars
15625.0,100,14,3203.25,2,4,4,244,At Risk (Loyal but leaving)
15626.0,75,4,1049.37,3,3,3,333,VIP / Champions
